AreaManagerId,AreaId,AreaDesc,StartDateArea,EndDateArea,UsageId
222,222_AMPH,Garage Amphion (Doetinchem),20131003,29991231,GARAGEP
796,030510,Geldersedam,20111027,29991231,BETAALDP
375,BPC_04,Betaald parkeren centrum 4,20111212,29991231,BETAALDP
106,A26,Zaagmolen (terrein),20121113,29991231,BETAALDP
203,HEUSPLEIN,De Heus Plein,20120905,29991231,BETAALDP
202,202_ROZE,Garage Rozet (Arnhem),20130924,29991231,GARAGEP
2460,363_GEUZ,Garage Geuzenpoort (Amsterdam),20131112,29991231,GARAGEP
163,163_CENT,Straatparkeren Centrumgebied (Hellendoorn),20131018,29991231,BETAALDP
2448,935_SPHINX,Sphinx-terrein (Maastricht),20140101,29991231,TERREINP
345,BZ1,Blauwe zone Winkelcentrum De Ellekoot,20121001,29991231,BLAUWEZ
262,1,Lochem Centrum,20120220,29991231,BETAALDP
988,2D,Zone2d,20120417,29991231,BETAALDP
479,ZD017,Zaandam17,20130516,20130517,BETAALDP
988,2A,Zone2a,20120417,29991231,BETAALDP
503,503_GEBB,Straatparkeren Gebied B (Delft),20131203,29991231,BETAALDP
1900,1900_BEGI,Straatparkeren Begine (Workum),20131025,20140101,BETAALDP
717,KDK_4302,Strandweg,20130426,29991231,BETAALDP
796,030402,Gassedonklaan 2,20111004,20111005,BETAALDP
388,A3,BZ Kwakerspad,20120606,29991231,BETAALDP
2459,505_VISS,Garage Visstraat (Dordrecht),20131111,29991231,GARAGEP
995,995_WAAG,Garage De Waag (Lelystad),20131009,29991231,GARAGEP
2449,599_KRUI,Garage Kruiskade (Rotterdam),20131108,29991231,GARAGEP
363,CE02G,CE02G Centrum 2 Garagegebied,20050101,29991231,VERGUNP
664,A1,Koepoort,20120426,29991231,BETAALDP
74,84000,Centrum,20130305,29991231,BETAALDP
363,WP60D,WP60D Westerpark 1.2 Westerstaatsman,20050101,29991231,VERGUNP
203,GOWTHORPES,Gowthorpestraat,20120905,29991231,BETAALDP
762,762_WOLFST,Parkeerterrein Wolfsberg (Deurne),20131023,29991231,BETAALDP
363,T12B_U11,T12B_U11 10c 1e Oosterparkstraat,20050101,29991231,BETAALDP
855,855_PVPLEI,Parkeergarage Pieter Vreedeplein (Tilburg),20131008,29991231,GARAGEP
363,BV87_U01,BV87_U01 UZG Buitenveldertselaan 10c,20050101,29991231,VERGUNP
164,H2B001,Parkeerterrein Uwv en de Bolder,20140101,29991231,BETAALDP
361,E,Vergunninggebied E,20100101,29991231,VERGUNP
394,4457,HFD Station NS A-zone,20130626,29991231,BETAALDP
928,BPV11,Hoofdstraat,20120621,29991231,BETAALDP
388,B1,Dirck Chinaplein,20120606,29991231,BETAALDP
2449,398_COOL,Terrein Coolplein (Heerhugowaard),20131107,29991231,TERREINP
243,243_KERK,Straatparkeren Kerkplein (Harderwijk),20131017,29991231,BETAALDP
153,153_BROU,Garage Brouwerij (Enschede),20130101,29991231,GARAGEP
687,687_HOF,Straatparkeren Hof van Tange (Middelburg),20131023,29991231,BETAALDP
2448,518_CITY,Garage City Parking (Den Haag),20131125,29991231,GARAGEP
203,NAIRACSTR,Nairacstraat,20120905,29991231,BETAALDP
344,9100,Jaarbeursplein e.o.,20111118,29991231,BETAALDP
164,H6B001,Nachtegaalspad,20140101,29991231,BETAALDP
796,010205,Vughterstraat 2,20110930,20111001,BETAALDP
164,2B001,Parkeerterrein UWV en de Bolder,20140101,29991231,BETAALDP
90,OOS02,Oosterstraat (langsparkeren),20130627,29991231,BETAALDP
867,ZONE3,Unnaplein,20120821,29991231,BETAALDP
166,9812,Max-2-uur-plus-vergunning,20120511,20140101,BETAALDP
2448,935_BASSIN,Bassin (Maastricht),20140101,29991231,GARAGEP
106,A20,Collardslaan,20121113,29991231,BETAALDP
637,637_BLAUW,Straatparkeren blauwe zone (Zoetermeer),20131024,29991231,BLAUWEZ
363,T13,T13 Tariefcode 3 groep,20050101,29991231,BETAALDP
642,SECTOR3,sector3,20120921,20140414,BETAALDP
637,637_BDR,Straatparkeren op bedrijventerreinen (Zoetermeer),20131024,29991231,BETAALDP
202,BC2,Sonsbeeksingel,20120511,20140101,BETAALDP
2453,80_B2,Terrein B2 (Leeuwarden),20131111,29991231,TERREINP
796,010201,Hinthamerstraat,20111027,29991231,BETAALDP
385,U2,Ultra Kort Parkeren Edam,20120605,29991231,BETAALDP
363,T14,T14 Tariefcode 4 groep,20050101,29991231,BETAALDP
355,355_LUIFEL,Straatparkeren Luifel (Zeist),20131017,29991231,BETAALDP
424,6,Mariahoeveweg,20130101,29991231,BETAALDP
796,040101,Vliertstraat,20111004,29991231,BETAALDP
299,8729,Bergvrede,20120316,29991231,BETAALDP
363,TVRIJ,Niet of toekomstig betaald parkeren,20120216,29991231,BETAALDP
717,BGK_4303,Valkenisseweg,20130426,29991231,BETAALDP
164,3003,Bornsestraat,20120210,20140101,BETAALDP
114,78108,Seinstraat (GPP),20140722,29991231,BETAALDP
2459,518_MALI,Garage Malieveld (Den Haag),20131111,29991231,GARAGEP
796,020410,Boschveldweg,20111004,20111005,BETAALDP
299,8720,Wecelostraat,20120316,29991231,BETAALDP
2448,362_STAD,Garage Stadsplein (Amstelveen),20131118,29991231,GARAGEP
388,A20,BZ Paktuinen,20120606,29991231,BETAALDP
796,020213,Koningsweg,20111027,29991231,BETAALDP
2062,513_CRABET,Terrein Crabethpark (Gouda),20130918,29991231,TERREINP
363,RB45B_U02,RB45B_U02 Maasstr 10c,20050101,29991231,VERGUNP
794,"7,6",Zuiderstraat-Zuid,20120328,29991231,BETAALDP
344,112200,Ondiep test,20130517,20130522,VERGUNP
713,713_ZEEW,Straatparkeren Zeeweg (Sluis),20131021,29991231,BETAALDP
164,2002,Tuindorpstraat,20140101,29991231,BETAALDP
80,C,"tarief zone C, ma t/m za 8.00-18.00 + do avond 18.00-22.00 uur, max 3 uur",20130306,29991231,BETAALDP
642,MV_7895,Mengvorm tariefzone 3 (Station e.o.),20140414,20140415,BETAALDP
106,A25,Zuidersingel (parkeerterrein),20121113,29991231,BETAALDP
1900,1900_NOPL,Normandiaplein (maaiveld),20140630,29991231,BETAALDP
164,5C,5C,20120207,20120301,BETAALDP
2448,772_STADH,Garage Stadhuisplein (Eindhoven),20130919,29991231,GARAGEP
928,BZ1,Maria Gorettiplein,20120621,29991231,BLAUWEZ
994,OPB6,Walramplein overig,20120524,29991231,BETAALDP
202,BC18,Cattepoelseweg,20120511,29991231,BETAALDP
363,CE02_U02,CE02_U02 Haarlemmerdijk WS,20050101,29991231,VERGUNP
160,15,Oude Bosch (Troubadour),20120425,20140101,BETAALDP
796,010110,Buitenhaven,20111027,29991231,BETAALDP
796,020124,Oranje Nassaulaan / Station,20110930,20111001,BETAALDP
344,5100,Hagelbuurt,20111118,29991231,BETAALDP
2461,622_STAD,Garage Parking Stadhuis (Vlaardingen),20131114,29991231,GARAGEP
203,RAADHUISPL,Raadhuisplein,20120905,29991231,BETAALDP
344,B6200,Schildersbuurt,20130426,20130522,BETAALDP
344,5400,Leidseweg e.o.,20111118,29991231,BETAALDP
363,SO36_U01,SO36_U01 1e van Swinden WS,20050101,29991231,VERGUNP
713,713_ZDST,Straatparkeren Zuiddijkstraat (Sluis),20131021,29991231,BETAALDP
796,020203,Havendijk,20111027,20140520,BETAALDP
405,405_NWAL,Straatparkeren Nieuwe Wal 170 (Hoorn),20131018,20131019,BETAALDP
777,DREEF,Gebiedscode Dreef/Korte Dreef,20130716,29991231,BETAALDP
718,23,Zeilmarkt,20140101,29991231,BETAALDP
713,713_PVGL,Straatparkeren Pastoor van Genklaan (Sluis),20131021,29991231,BETAALDP
164,H2003,Bornsestraat,20140101,29991231,BETAALDP
796,030503,Houtpad / Vaaltweg,20111027,29991231,BETAALDP
2448,917_KLOMP,De Klomp (Heerlen),20140101,29991231,GARAGEP
90,L4-ZA-3,Nachtegaalstraat,20120808,20130625,BETAALDP
402,3,Buitenschil,20120222,20130401,BETAALDP
1900,1900_NOMT,Straatparkeren Normandiaterrein (Sneek),20131025,29991231,BETAALDP
2449,599_RED,Garage The Red Apple Parkeerkelder (Rotterdam),20131108,29991231,GARAGEP
243,243_P8,Straatparkeren P8 Boulevard (Harderwijk),20131017,29991231,BETAALDP
1900,1900_BWW,Straatparkeren Bolswarderweg (Sneek),20131025,20140101,BETAALDP
90,K1-4,Burg. Wuiteweg,20120808,20130625,BETAALDP
344,6100,Oudwijk Noord,20111118,29991231,BETAALDP
216,216_ELBD,Straatparkeren Elisabeth Dreef (Culemborg),20131022,29991231,BETAALDP
193,193_PAN,Pannekoekendijk (Zwolle),20131101,29991231,BETAALDP
484,484_PARAD,Parkeerdak Hoogvliet Paradijslaan (Alphen aan den Rijn),20140101,29991231,TERREINP
344,V12200,Ondiep,20130124,29991231,VERGUNP
147,147_BIJE,Garage De Bijenkorf (Borne),20130927,29991231,GARAGEP
228,228_NOTRIS,Straatparkeren Notaris Fischerstraat (Ede),20131023,29991231,BETAALDP
344,B5100,Hagelbuurt,20130426,20130522,BETAALDP
363,WM55,WM55 Oost-5,20050101,29991231,VERGUNP
90,OPG01,De Opgang,20130627,29991231,BETAALDP
363,CE01_U02,CE01_U02 UVG Halvemaansbrug CE02enCE03 toegestaan,20050101,29991231,VERGUNP
400,1B,Zone 1B,20120822,29991231,BETAALDP
193,193_WIPST,Wipstrik (Zwolle),20131101,29991231,BETAALDP
74,84030,Schil Zuid,20130305,29991231,BETAALDP
160,14,Parkweg (sportvelden),20120425,20140101,BETAALDP
505,505_VEE,Garage Veemarkt (Dordrecht),20131218,29991231,GARAGEP
150,A2,Zone A2,20121218,20140101,BETAALDP
965,BZB60F,Blauwe Zone Minister Ruijsstraat c (B),20120530,29991231,BLAUWEZ
796,010107,Handelskade,20111027,29991231,BETAALDP
90,"K1,5",De Drift,20120808,20130625,BETAALDP
344,4100,Buiten Wittevrouwen,20111118,29991231,BETAALDP
2062,518_LEY2,Garage Leyweg 2 (Den Haag),20131030,29991231,GARAGEP
114,78118,Wilhelminastraat (tussen van Schaikweg en Dordsestraat) (GPP),20140722,29991231,BETAALDP
855,855_SCHB,Parkeergarage Schouwburg (Tilburg),20131008,29991231,GARAGEP
2448,935_PLEIN,Plein 1992 (Maastricht),20140101,29991231,GARAGEP
2448,917_CORIO,Corio Center (Heerlen),20140101,29991231,GARAGEP
622,622_CENT,Straatparkeren zone Centrum (Vlaardingen),20131017,29991231,BETAALDP
355,355_RAYONK,Straatparkeren Rayon K (Zeist),20131017,29991231,BETAALDP
612,612_CPVHDK,Terrein Van Houtenstraat en Vredehofstraat (centrum parkeren lang),20131010,20131011,TERREINP
344,V14100,Majellapark e.o.,20130124,29991231,VERGUNP
796,020301,Emmaplein,20111027,29991231,BETAALDP
222,222_WCDB,Straatparkeren Winkelcentrum De Bongerd (Dichteren/Doetinchem),20131024,29991231,BETAALDP
1916,2C,Voorburg west Stationsplein,20120321,29991231,BLAUWEZ
796,030601,Noordwal,20111027,29991231,BETAALDP
2460,518_MAUR,Garage Mauritskade (Den Haag),20131112,29991231,GARAGEP
717,27,Parkeerterrein Randduin,20121016,20130423,BETAALDP
222,222_NIEW,Staatparkeren Nieuweweg (Doetinchem),20131024,29991231,BETAALDP
243,243_P7,Straatparkeren P7 Boulevard (Harderwijk),20131017,29991231,BETAALDP
505,P_WEESK,Betaald parkeren P Weeskinderendijk,20130314,29991231,BETAALDP
597,B,Winkelstrip Koninginneweg,20120524,29991231,BETAALDP
166,52D5,Maximaal-1-uur De Bongerd,20120511,20140101,BETAALDP
2448,772_PRFUUT,P+R Fuutlaan (Eindhoven),20130919,29991231,PARKRIDE
479,ZD016,Zaandam16,20130516,20130517,BETAALDP
505,ZONE_1MV,Mengvorm tariefzone 1,20130314,29991231,BETAALDP
363,BUITENA,Buiten Amsterdam,20050101,29991231,STADSBREED
718,17,Coosje Buskenstraat,20120625,29991231,BETAALDP
363,BL04,BL04 Bos en Lommer 4,20120201,29991231,VERGUNP
1900,1900_MAPL,Martiniplein,20131025,29991231,BETAALDP
363,GV80,GV80 Nieuw-West 1,20050101,29991231,VERGUNP
363,WP61H,WP61H Westerpark 3.1 Houthaven Haparandadam,20050101,29991231,VERGUNP
106,A14,Weiersstraat,20121113,29991231,BETAALDP
394,4455,HFD Hoofdweg West C-zone,20130626,29991231,BETAALDP
153,153_IRE,Garage Irene (Enschede),20130101,29991231,GARAGEP
2449,344_P2,Garage P2 Godebald (Utrecht),20131108,29991231,GARAGEP
2062,164_CENT,Garage Hengelo Centre (Hengelo O),20131104,29991231,GARAGEP
758,BEYERD,Parkeerterein Beyerd-Vlaszak,20120418,20130926,BETAALDP
58,UP2,De Dijk,20120704,20140626,BETAALDP
222,222_WCD,Straatparkeren Winkelcentrum Dichteren (Dichteren/Doetinchem),20131024,29991231,BETAALDP
363,ZUID0304,ZUID0304 Overkoepelend voor Zuid 3 en 4,20120309,29991231,VERGUNP
307,160501,Barchman Wuytierslaan,20110101,20120628,BETAALDP
58,LP1,Stationsweg,20120704,20130701,BETAALDP
160,7,Blauwe Zone,20120425,20140101,BLAUWEZ
34,34_P2,P2 Metropolegarage (Almere Stad),20140101,29991231,GARAGEP
777,MARKT,Gebiedscode Markt,20130716,29991231,BETAALDP
344,V6300,Abstede,20130124,29991231,VERGUNP
301,BASSEROORD,Basseroord,20130128,29991231,BETAALDP
599,599_4,Zone 4 (Rotterdam),20131101,20140101,BETAALDP
1900,1900_MKTS,Marktstraat (Bolsward),20131025,29991231,BETAALDP
965,BZB30A,Blauwe Zone Patersplein (B),20120530,29991231,BLAUWEZ
106,A22,Oostersingel,20121113,29991231,BETAALDP
713,713_DNWG,Straatparkeren Duinweg (Sluis),20131021,29991231,BETAALDP
597,D,Lagendijk,20120524,29991231,BETAALDP
762,762_HEUVEL,Parkeerterrein Heuvel (Deurne),20140101,29991231,BETAALDP
2460,363_GELD,Garage Gelderlandplein (Amsterdam),20131112,29991231,GARAGEP
2448,14_WESTERH,Garage Westerhaven (Groningen),20130916,29991231,GARAGEP
388,A21,BZ Stationsweg,20120606,29991231,BETAALDP
361,R,Vergunninggebied R,20100101,29991231,VERGUNP
363,ZB07,ZB07 Oost-9,20050101,29991231,VERGUNP
717,30,Parkeerterrein Breezand,20121016,20130423,BETAALDP
2448,935_STAT,P+R Station (Maastricht),20140101,29991231,PARKRIDE
90,L4-ZA-2,Noordkade,20120808,20130625,BETAALDP
363,BA01_U02,BA01_U02 ma-za 10-18 Admiraal de Ruyterweg WS,20120607,29991231,VERGUNP
632,ZONEC,4 uurs zone Defensie-eiland,20121011,20121012,BETAALDP
928,BPV3,Parkeerplaats Van Beethovenstraat,20120621,29991231,BETAALDP
202,BC4,Dijkstraat,20120511,29991231,BETAALDP
200,200_ZR,Straatparkeren Zone R rand centrum (Apeldoorn),20131212,20131213,BETAALDP
344,Z11,Zakelijk gebied 11,20160801,29991231,VERGUNZ
2448,917_LOON,'t Loon (Heerlen),20140101,29991231,GARAGEP
106,A28,Zuidersingel,20121113,29991231,BETAALDP
373,EGZZONEA,Egmond aan Zee - Zone A,20130320,29991231,BETAALDP
58,9950,Markt,20140625,29991231,BETAALDP
965,BZS60E,Blauwe Zone Vroenhofstraat (S),20120530,29991231,BLAUWEZ
90,90_RAAD,Garage Raadhuisplein (Drachten),20140101,29991231,GARAGEP
599,599_KRAL,P+R Kralingse Zoom (Rotterdam),20140101,29991231,PARKRIDE
796,796_PRVLI,Transferium De Vliert ('s-Hertogenbosch),20150827,29991231,PARKRIDE
164,7B002,Willem de Clercqstraat,20120210,20140101,BETAALDP
664,A17,'s Heer Hendrik Kinderendijk,20120426,29991231,BETAALDP
363,T14A_U01,T14A_U01 WS Mercatorplein / Jan Evertsen omg.,20050101,29991231,BETAALDP
363,T16D,"T16D ma-za 09-19,do 09-21",20050101,29991231,BETAALDP
796,796_CPMAL,Carpool Maliskamp A59 (Rosmalen),20150827,29991231,CARPOOL
796,020310,Oostwal,20110930,20111001,BETAALDP
505,RUN_Z1,Runshop tariefzone 1,20130314,29991231,BETAALDP
1900,1900_WNHE,Wijde Noorderhorne,20140630,29991231,BETAALDP
363,T12B_U02,T12B_U02 10c Linnaeusstraat_1,20050101,29991231,BETAALDP
398,BZ,Blauwe zone,20120425,29991231,BLAUWEZ
363,T13B,T13B ma-za 09-24,20050101,29991231,BETAALDP
405,405_TURF,Straatparkeren Turfsingel (Hoorn),20131021,20131022,BETAALDP
439,CENTR_LAAG,centrum dagtarief laag,20131125,29991231,BETAALDP
344,Z16,Zakelijk gebied 16,20160801,29991231,VERGUNZ
988,1E,Zone1e,20120417,29991231,BETAALDP
363,T11A,T11A  ma-za 09-24 zo 12-24,20050101,29991231,BETAALDP
344,V6200,Schildersbuurt,20130124,29991231,VERGUNP
505,505_SPOR,Garage Sportboulevard (Dordrecht),20131218,29991231,GARAGEP
344,V5300,Lombok,20130124,29991231,VERGUNP
363,AN95X,AN95X Noord niet fiscaal,20050101,29991231,VERGUNP
392,392_BINN,Straatparkeren Binnenstad Zone B (Haarlem),20131017,29991231,BETAALDP
344,V19112,Smakkelaarsveld,20130131,20130522,VERGUNP
202,BC12,Cronjestraat,20120511,20140101,BETAALDP
344,Z117,Zakelijk gebied 117,20160801,29991231,VERGUNZ
363,CE04,CE04 Centrum 4,20050101,29991231,VERGUNP
164,7C001,Sumatrastraat,20120210,20140101,BETAALDP
177,BZ6,Blauwe zone,20120501,29991231,BLAUWEZ
58,LP10,Lyceumweg,20120906,20130701,BETAALDP
34,34_P7,P7 Schippergarage (Almere Stad),20140101,29991231,GARAGEP
1900,1900_PHKD,Prins Hendrikkade,20140630,29991231,BETAALDP
2449,394_VIER,Garage Vier Meren (Haarlemmermeer),20131107,29991231,GARAGEP
457,457_KOST,Straatparkeren Kostverlorenstraat (Weesp),20131017,29991231,BETAALDP
505,AGPP,Gehandicaptenparkeren,20130314,29991231,BETAALDP
984,3A10,Hoog onbeperkt 10,20120502,20120503,BETAALDP
748,CP,Centrum plein,20120621,29991231,BETAALDP
114,13,Wenning,20120427,20140721,BETAALDP
796,020117,Wilhelminaplein,20111027,29991231,BETAALDP
2448,362_SCHO,Garage Schouwburg (Amstelveen),20131118,29991231,GARAGEP
363,WP60C,WP60C Westerpark 1.3 Witteneiland,20050101,29991231,VERGUNP
363,T14B_U03,T14B_U03 10c Maassstraat_2,20050101,29991231,BETAALDP
718,718_FONTEY,Parkeergarage Fonteyne (Vlissingen),20131002,29991231,GARAGEP
164,5A,5A,20120207,20120301,BETAALDP
193,193_CENTR,Centrum (Zwolle),20131101,29991231,BETAALDP
405,405_21511,Spoorsingel/Stationsplein,20140623,29991231,BETAALDP
353,HAZENVELD,Hazenveld,20130801,20140331,BETAALDP
717,22,Parkeerterrein Wielemaker,20121016,20130423,BETAALDP
2448,935_CABERG,Cabergerweg (Maastricht),20140101,29991231,TERREINP
796,796_WOLV,Garage Wolvenhoek ('s-Hertogenbosch),20160330,29991231,GARAGEP
344,Z111,Zakelijk gebied 111,20160801,29991231,VERGUNZ
796,796_JOSE,Garage Sint Josephstraat ('s-Hertogenbosch),20160330,29991231,GARAGEP
344,V7800,Tuindorp Noord,20140101,29991231,VERGUNP
1916,9,Prinsenhof,20120321,29991231,BLAUWEZ
1684,1684_MAA,Garage Maasburg,20131004,29991231,GARAGEP
794,"5,2",Kanaaldijk NW,20120328,29991231,BETAALDP
2462,294_BEA,Terrein Streekziekenhuis Koningin Beatrix (Winterswijk),20131114,29991231,TERREINP
141,141_POULIN,Poulinkstraat,20130919,20131017,TERREINP
299,8708,Arnhemseweg,20120316,29991231,BETAALDP
164,H2001,Prinses Beatrixstraat en Dorpsmatenstraat,20140101,29991231,BETAALDP
2449,576_VICT,Garage Victoriberg (Noordwijkerhout),20131107,29991231,GARAGEP
1900,1900_JWFS,Johan Willem Frisostraat,20140630,29991231,BETAALDP
590,590_OVERT,Garage De Overtoom (Papendrecht),20131003,29991231,GARAGEP
164,2,2,20120207,20120301,BETAALDP
796,030103,Aartshertogenlaan,20111027,29991231,BETAALDP
164,1002,Tarief hoog Enschedesestraat,20120210,20130101,BETAALDP
164,2005,Parkeerterrein Marskant,20140101,29991231,BETAALDP
2062,518_LEY1,Garage Leyweg 1 (Den Haag),20131030,29991231,GARAGEP
375,BPR_01,Betaald parkeren rand 1,20111212,29991231,BETAALDP
599,599_BOOM,Garage De Boompjes (Rotterdam),20131011,29991231,GARAGEP
164,3A001,Rabobank Marskant,20120210,20140101,BETAALDP
301,MOLENGRPTT,Molengracht-oost,20130128,29991231,BETAALDP
717,VD,"Veersedam - Parkeerterreinen Strand, West, Midden, Oost en Baai.",20121016,20130423,BETAALDP
363,WP62_U01,WP62_U01  van Hallstr to 11-13 alleen WP60 (A t/m D),20050101,29991231,VERGUNP
150,B2,Zone B2,20121218,20140101,BETAALDP
363,WM57,WM57 Oost-13,20050101,29991231,VERGUNP
363,WM55_U03,WM55_U03 Sport 10c Drieburg,20050101,29991231,VERGUNP
2448,599_SCHIE,Schiecentrale (Rotterdam),20140101,29991231,GARAGEP
861,2012005,Meent Zuid,20120327,29991231,BETAALDP
612,612_CPG,Garage City Plaza (Spijkenisse),20131010,29991231,GARAGEP
599,599_13,Zone 13 (Rotterdam),20131101,20140101,BETAALDP
425,PSZ2,Burg. Jur. Visserlaan,20120618,29991231,BLAUWEZ
355,355_SLOT2,Straatparkeren Slotlaan 2 (Zeist),20131017,29991231,BETAALDP
363,WH84A,WH84A Westpoort 2a Minervahaven,20050101,29991231,VERGUNP
363,BL03,BL03 Bos en Lommer 3,20120201,29991231,VERGUNP
361,C3,Vergunninggebied C3,20100101,20140210,VERGUNP
599,599_SCHENK,P+R Schenkel (Rotterdam),20140101,29991231,PARKRIDE
388,A4,BZ AH-Plein,20120606,29991231,BETAALDP
518,T_R15,Gebieden met regeling R15,20160725,29991231,BETAALDP
400,6,Zone 6,20120822,29991231,BETAALDP
164,7A001,Coldstream,20120210,20140101,BETAALDP
794,"2,12",Kasteelplein,20120328,29991231,BETAALDP
344,Z113,Zakelijk gebied 113,20160801,29991231,VERGUNZ
988,2F,ZOne2f,20120417,29991231,BETAALDP
796,796_STAT,Garage Stationsplein ('s-Hertogenbosch),20160330,29991231,GARAGEP
114,VAK9,Wilhel. Baander west,20120427,20140721,BETAALDP
344,Z116,Zakelijk gebied 116,20160801,29991231,VERGUNZ
2460,307_EEM,Garage Eemplein (Amersfoort),20131112,29991231,GARAGEP
984,1A,Laag A,20120502,20120503,BETAALDP
222,222_DHNP,Staatparkeren Dr. Hubert Noodtplaats (Doetinchem),20131024,29991231,BETAALDP
80,B2,Zone B max 2 uur,20130228,29991231,BETAALDP
796,796_CPROS,Carpool Rosmalen (Rosmalen),20150827,29991231,CARPOOL
402,S_LAREN,Schil Larenseweg,20130327,29991231,BETAALDP
796,050101,Stationsplein,20111027,29991231,BETAALDP
114,10,Sterrenkamp PI,20120427,20140721,BETAALDP
301,HAGEPOORT,Hagepoortplein/Rijkenhage,20130128,29991231,BETAALDP
355,355_BERG,Straatparkeren Bergweg (Zeist),20131017,29991231,BETAALDP
299,8705,Schievestraat-Z,20120316,29991231,BETAALDP
114,VAK12,Wilhel. Sterrenkamp Oost,20120427,20140721,BETAALDP
405,405_21524,Pelmolenpad,20140623,29991231,BETAALDP
200,200_ORPH,Garage Orpheus (Apeldoorn),20131212,29991231,GARAGEP
2448,826_AREND,Arendshof (Oosterhout),20140101,29991231,GARAGEP
664,A18,Westsingel,20120426,29991231,BETAALDP
599,599_1,Zone 1 (Rotterdam),20131101,20140101,BETAALDP
518,T_R10,Gebieden met regeling R10,20160701,29991231,BETAALDP
203,NIEUWEMRKT,Nieuwe Markt,20120905,29991231,BETAALDP
344,Z18,Zakelijk gebied 18,20160801,29991231,VERGUNZ
796,020205,Emmaplein,20111027,29991231,BETAALDP
2448,193_CENTR,Centrum (Zwolle),20140101,29991231,GARAGEP
983,E,Noordoost Rosarium,20120710,20120801,BETAALDP
402,SCHIL,Schil basis,20130327,29991231,BETAALDP
2062,518_STAD,Garage Stadhuis (Den Haag),20131030,29991231,GARAGEP
796,030204,Bordeslaan La Cour 2,20111004,20111005,BETAALDP
394,4456,HFD Centrum A-zone,20130626,29991231,BETAALDP
717,1,Parkeerterrein Van Voorthuijsenstraat,20121016,20130423,BETAALDP
717,KDK_4301,Verlengde Dishoekseweg,20130426,29991231,BETAALDP
717,VRE_4334,Maurits Bolwerk,20130426,29991231,BETAALDP
718,22,Kenau Hasselaarstraat Cinema,20140101,29991231,BETAALDP
164,H2002,Tuindorpstraat,20140101,29991231,BETAALDP
796,020328,Noordwal 2,20111003,20111004,BETAALDP
114,4,Noordeind PIII,20120427,20140721,BETAALDP
164,H6A001,Coldstream,20140101,29991231,BETAALDP
363,T14B_U07,T14B_U07 10c Voorlandpad,20050101,29991231,BETAALDP
664,A21,A. Joachimikade,20120426,29991231,BETAALDP
355,355_RAYONI,Straatparkeren Rayon I (Zeist),20131017,29991231,BETAALDP
164,7B001,Nachtegaalspad,20120210,20140101,BETAALDP
2448,402_HILVER,Hilvertshof (Hilversum),20140101,29991231,GARAGEP
164,1,1,20120207,20120301,BETAALDP
796,796_STJAN,Garage St.-Jan ('s-Hertogenbosch),20160330,29991231,GARAGEP
796,020107,Parklaan,20111027,29991231,BETAALDP
717,12,Parkeerterrein Tramzicht,20121016,20130423,BETAALDP
642,SECTOR8,sector8,20120921,20140414,BETAALDP
2448,935_MOSAE,Mosae Forum (Maastricht),20140101,29991231,GARAGEP
90,OUD02,Oude Nering,20130627,29991231,BETAALDP
984,4A15,Hoog onbeperkt 15,20120502,20120503,BETAALDP
518,518_RIJN,Garage Rijnstraat (Den Haag),20130930,29991231,GARAGEP
